schoolname,scope,collegeID,yr_closed,yr_approved,yr_submit,yr_canceled,days_between,years_between,alt,construct,reconstruct,repair,relocate,edu_building,career_tech,community1,community2,gen_facilities,admin,CPI_estamount,CPI_contamount,CPI_changeamt,CPI_closedamount,calculated_cost,scaled_cost,genenrollment,spend_student,career_techstudent,edu_buildingstudent,gen_facilitiesstudent,adminstudent,altstudent,constructstudent,reconstructstudent,repairstudent,relocatestudent
LOS ANGELES VALLEY COLLEGE,ALTERATIONS TO 2-SEPERATE OFFICE SUITES WITHIN THE EXISTING CAMPUS CENTER BLDG.,747,2015,2014,2013,,580,1.5879874,1,0,0,0,0,0,0,1,1,0,1,261284.44,278100.09,174685.73,452785.84,452785.84,0.45278585,28203,16.054527,0,0,0,16.054527,16.054527,0,0,0,0
LOS ANGELES VALLEY COLLEGE,CONSTRUCTION OF 1-CMU 9-FOOT HIGH ENCLOSURE FOR MECHANICAL & ELECTRICAL EQUIPMENT,747,2015,2014,2013,,329,0.90077215,0,1,0,0,0,0,0,0,0,1,0,1300592.3,1300592.3,,1300592.3,1300592.3,1.3005923,28203,46.115387,0,0,46.115387,0,0,46.115387,0,0,0
LOS ANGELES VALLEY COLLEGE VALLEY GLEN GATEWAY BUILDING,CONSTRUCTION OF 1-(INC. 1) EXCAVATION ROUGH GRADING AND UNDERGROUND UTILITIES. 1-(INC. 2) TWO-STORY VALLEY GLEN GATEWAY BUILDING (CLASSROOM AND ADMINISTRATION) AND SITEWORK,747,,2014,2013,,,,0,1,0,0,0,1,0,0,0,1,1,23476884,,,,23476884,23.476885,28203,832.42505,0,832.42505,832.42505,832.42505,0,832.42505,0,0,0
LA VALLEY COLLEGE MONARCH CENTER,CONSTRUCTION OF 1-MONARCH CENTER,747,,2014,2011,,,,0,1,0,0,0,0,0,0,1,0,0,25122080,,,,25122080,25.12208,28203,890.75916,0,0,0,0,0,890.75916,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF CONSTRUCTION OF C.R. BUILDING ( RELOCATABLE),748,2008,1999,1998,,3470,9.5005455,0,1,0,0,0,1,0,0,0,0,0,192936.69,248959.78,5036.3623,,253996.14,0.25399613,34624,7.3358407,0,7.3358407,0,0,0,7.3358407,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO: C. R. BUILDING,748,2002,1999,1999,,986,2.6995785,1,0,0,0,0,1,0,0,0,0,0,226461.69,277415.56,2547.6941,,279963.25,0.27996325,34624,8.0858145,0,8.0858145,0,0,8.0858145,0,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO: AUDITORIUM BUILDING OLD LIBRARY BUILDING AND WOMEN'S P. E. BUILDING,748,2013,2000,2000,,5001,13.692285,1,0,0,0,0,0,0,1,1,0,0,909006.88,909006.88,,,909006.88,0.90900689,41627,21.836954,0,0,0,0,21.836954,0,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATIONS TO 1-2 C. R. BUILDINGS: B5(#45021) C1(#22427)D5(#33217) G3(#40923) AND WOMEN'S GYM-E9(#14415),748,2014,2000,2000,,5117,14.009882,1,0,0,0,0,1,0,0,1,0,0,208169.52,208376.3,,208376.3,208376.3,0.2083763,41627,5.0057964,0,5.0057964,0,0,5.0057964,0,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF 6 - C.R. BLDGS TOILET BLDG 2 ADMIN BLDGS (RELOCATABLE),748,2008,2001,2001,,2663,7.2910523,0,1,0,0,0,1,0,0,0,1,1,1590213.1,2121344.3,201020.17,,2322364.5,2.3223646,48875,47.516411,0,47.516411,47.516411,47.516411,0,47.516411,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO: 2 C. R. BUILDINGS,748,2003,2001,2000,,774,2.1191418,1,0,0,0,0,1,0,0,0,0,0,216173.91,345743.13,34574.313,,380317.44,0.38031745,48875,7.7814307,0,7.7814307,0,0,7.7814307,0,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO 3 C.R. BLDG/S GYM BLDG ADMIN BLDG LIBRARY BLDG STUDENT CENTER FAMILY BLDG TOILET BLDG & AUDITORIUM BLDG,748,2014,2002,2001,,4268,11.685397,1,0,0,0,0,1,1,1,1,1,1,844324.56,1175850.8,95593.398,1271444.1,1271444.1,1.2714441,55349,22.971401,22.971401,22.971401,22.971401,22.971401,22.971401,0,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO MEN'S GYMNASIUM (FIRE DAMAGE REPAIR),748,2013,2002,2002,,4006,10.968064,0,0,0,1,0,0,0,0,1,1,0,734231.25,760221.75,,760221.75,760221.75,0.76022178,55349,13.735059,0,0,13.735059,0,0,0,0,13.735059,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF CONSTRUCTION OF TECHNOLOGY CENTER,748,2015,2002,2001,,4883,13.369211,0,1,0,0,0,0,1,0,0,0,0,20528676,28883020,1561781.9,,30444802,30.444801,55349,550.05151,550.05151,0,0,0,0,550.05151,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO LIBRARY BLDG,748,2005,2003,2002,,676,1.8508266,1,0,0,0,0,0,0,1,0,0,0,1033901,2197039.5,18588.248,,2215627.8,2.2156277,51187,43.284969,0,0,0,0,43.284969,0,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO 9 CLASSROOM BUILDINGS LAB. BLDG. AUDIT. BLDG.,748,2014,2003,2003,,3705,10.143954,1,0,0,0,0,1,0,0,0,0,0,1272614.3,,,,1272614.3,1.2726142,51187,24.862061,0,24.862061,0,0,24.862061,0,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO AUDIT. BLDG. (G3),748,2009,2004,2003,,1901,5.2047653,1,0,0,0,0,0,0,0,0,0,0,803743.19,19458.912,,,19458.912,0.019458912,43376,0.4486101,0,0,0,0,0.4486101,0,0,0,0
EAST LOS ANGELES COMM. COLL.,CONSTRUCTION OF LOCKER/SHOWER BLDG & BASEBALL FIELD FENCING,748,2015,2004,2003,,4054,11.099484,0,1,0,0,0,0,0,0,1,1,0,2046502.1,2119185,127995.34,2247180.3,2247180.3,2.2471802,43376,51.806995,0,0,51.806995,0,0,51.806995,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO FIRE ALARM,748,2008,2005,2004,,1057,2.89397,1,0,0,0,0,0,0,0,0,1,0,1198739.9,646685.31,,,646685.31,0.6466853,44025,14.689048,0,0,14.689048,0,14.689048,0,0,0,0
EAST LOS ANGELES COLLEGE,RELOCATION OF C.R. BLDG. (36'X40'; STOCKPILE # 03-101609) & RELATED SITE WORK,748,2009,2006,2006,,1080,2.9569421,0,0,0,0,1,1,0,0,0,1,0,270923.41,689413.56,41725.664,,731139.25,0.73113924,48771,14.99127,0,14.99127,14.99127,0,0,0,0,0,14.99127
EAST LOS ANGELES COMM. COLLEGE,ALTERATION TO MEN'S GYM. BLDG. WOMEN'S GYM. BLDG. MUSIC BLDG. & STUDENT CTR. BLDG.,748,2008,2006,2004,,747,2.0452182,1,0,0,0,0,1,0,0,1,0,0,561362.81,180572.52,,,180572.52,0.18057251,48771,3.7024567,0,3.7024567,0,0,3.7024567,0,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO CONCESSION STAND.,748,2013,2006,2006,,2432,6.6585956,1,0,0,0,0,0,0,0,0,1,0,88240.109,111770.8,,,111770.8,0.1117708,48771,2.2917473,0,0,2.2917473,0,2.2917473,0,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO SCORE BOARD (A#47080),748,2010,2006,2006,,1395,3.8193834,1,0,0,0,0,0,0,0,1,0,0,1444336.1,1271656,37650.004,,1309306,1.309306,48771,26.845995,0,0,0,0,26.845995,0,0,0,0
EAST LOS ANGELES COLLEGE (02E-2.3-6203),CONSTRUCTION OF ADMIN. BLDG STORAGE BLDG (RELOCATABLE) SITE WORK,748,2008,2006,2005,,782,2.1410451,0,1,0,0,0,1,0,0,0,1,1,1416096.4,2807411,293485.97,,3100897,3.1008971,48771,63.580753,0,63.580753,63.580753,63.580753,0,63.580753,0,0,0
EAST LOS ANGELES COLLEGE (02E-2.2-6207 & 12E-2.2-7207),CONSTRUCTION OF GALLERY/CONFERENCE BLDG.; FINE ARTS/THEATER BLDG.; THEATER BLDG.,748,2013,2007,2006,,2078,5.6893754,0,1,0,0,0,1,0,0,1,1,0,63688864,75123592,2034740.9,,77158336,77.158333,50816,1518.3866,0,1518.3866,1518.3866,0,0,1518.3866,0,0,0
EAST LOS ANGELES COLLEGE (02E-2.5-6273.02),CONSTRUCTION OF UTILITY SYSTEM ; STREET IMPROVEMENT;SITE WORK,748,2015,2007,2006,,2986,8.1753969,0,1,0,0,0,1,0,0,0,1,0,19444758,24669960,2824745.8,27494706,27494706,27.494705,50816,541.06396,0,541.06396,541.06396,0,0,541.06396,0,0,0
EAST LOS ANGELES COLLEGE (12E-2.3-7214.02),ALTERATION TO ADMIN. BLDG.,748,2012,2007,2006,,1941,5.3142819,1,0,0,0,0,0,0,0,0,0,1,8055522,17783626,7243940,,25027566,25.027567,50816,492.51349,0,0,0,492.51349,492.51349,0,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF C.R.BLDG.(RELOCATABLE),748,2011,2007,2007,,1569,4.2957797,0,1,0,0,0,1,0,0,0,0,0,425670.5,1564626.6,55360.52,,1619987.1,1.6199871,50816,31.879469,0,31.879469,0,0,0,31.879469,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF PHOTOVOLTAIC CARPORTS,748,2013,2007,2007,,2092,5.727706,0,1,0,0,0,0,0,0,0,1,0,10300583,11445092,,11445092,11445092,11.445092,50816,225.22615,0,0,225.22615,0,0,225.22615,0,0,0
EAST LOS ANGELES COLLEGE (02E-2.3-6217),CONSTRUCTION OF STUDENT SERVICES BLDG [E-1] ALTERATION TO STUDENT SERVICES BLDG [E-1],748,2012,2007,2006,,1941,5.3142819,0,1,0,0,0,0,0,1,0,0,0,13566198,22458628,12029263,,34487892,34.487892,50816,678.68176,0,0,0,0,0,678.68176,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATION TO MEN'S GYMNASIUM BLDG,748,2011,2007,2007,,1330,3.6414194,1,0,0,0,0,0,0,0,1,0,0,1452595.4,1192071.5,119207.15,,1311278.6,1.3112786,50816,25.804443,0,0,0,0,25.804443,0,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF LECTURE HALL BLDG.; MATH/SCIENCE/OFFICE BLDG. ALTERATION TO 2 CR/LAB BUILDINGS ['G-8 & H-8'],748,,2007,2007,,,,0,1,0,0,0,1,0,0,0,0,1,52355696,52355696,,,52355696,52.355698,50816,1030.2994,0,1030.2994,0,1030.2994,0,1030.2994,0,0,0
EAST LOS ANGELES COLLEGE (02E-2.5-6274.03),CONSTRUCTION OF SITEWORK AND ENTRY PLAZA.,748,2013,2007,2006,,2092,5.727706,0,1,0,0,0,0,0,0,0,1,0,2046257.4,4418734.5,1780360.9,,6199095.5,6.1990957,50816,121.99102,0,0,121.99102,0,0,121.99102,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF SITE WORK (CHILLED & HOT WATER PIPING INSTALLATION),748,2015,2008,2008,,2346,6.4231353,0,1,0,0,0,0,0,0,0,1,0,5503776,4960399.5,3824579.5,8784979,8784979,8.7849789,52936,165.95471,0,0,165.95471,0,0,165.95471,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF DUGOUTS;RESTROOM/CONCESSION BLDG.; ANNOUNCER'S BOOTH,748,2012,2008,2005,,1554,4.2547112,0,1,0,0,0,0,0,0,1,1,0,1172596.4,1562316.8,156199.5,,1718516.3,1.7185162,52936,32.464035,0,0,32.464035,0,0,32.464035,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF C.R. BLDG,748,2014,2008,2007,,2109,5.7742505,0,1,0,0,0,1,0,0,0,0,0,20440376,13227961,492702,14285717,14285717,14.285717,52936,269.86771,0,269.86771,0,0,0,269.86771,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF COMMISSARY BLDG. TOILET BLDG. & STORAGE BLDG.,748,2015,2008,2007,,2319,6.3492117,0,1,0,0,0,0,0,0,0,1,0,3274205.8,3597596.8,359559.78,3957156.5,3957156.5,3.9571564,52936,74.753601,0,0,74.753601,0,0,74.753601,0,0,0
EAST LA COLLEGE(TEMPORARY PARKING LOT),CONSTRUCTION OF PARKING LOT ALTERATION TO LIGHT POLES,748,2013,2009,2008,,1549,4.2410216,0,1,0,0,0,0,0,0,0,1,0,509889.81,,,,509889.81,0.50988984,61787,8.2523804,0,0,8.2523804,0,0,8.2523804,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF 1-RETAINING WALL,748,2012,2009,2009,,994,2.7214818,0,1,0,0,0,0,0,0,0,1,0,241014.09,180897.3,2613.7334,,183511.03,0.18351103,61787,2.9700589,0,0,2.9700589,0,0,2.9700589,0,0,0
EAST LA COLLEGE,CONSTRUCTION OF BASEBALL FIELD FENCE/POLE/FOUNDATION & SITE RETAINING WALLS,748,2015,2009,2007,,2117,5.796154,0,1,0,0,0,0,0,0,1,1,0,416693.44,187452.05,,,187452.05,0.18745205,61787,3.0338428,0,0,3.0338428,0,0,3.0338428,0,0,0
EAST LOS ANGELES COLLEGE, LIB. BLDG. 'F5',748,2014,2009,2008,,1870,5.1198902,0,0,0,0,0,0,0,1,0,0,0,16232097,9705788,954800.75,10660588,10660588,10.660588,61787,172.53772,0,0,0,0,0,0,0,0,0
EAST LA COLLEGE,CONSTRUCTION OF 1-CENTRAL PLANT BLDG;THERMAL STORAGE TANK FARM;3 COOLING TOWERS AND DISTRIBUTION PIPE SUPPORTS,748,2014,2009,2008,,2071,5.6702099,0,1,0,0,0,0,0,0,1,1,0,18669630,15985481,933581.19,16919062,16919062,16.919062,61787,273.82883,0,0,273.82883,0,0,273.82883,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF 2-SOLAR PANEL POST/ CANOPIES [STUDENT PARKING LOT],748,2011,2009,2009,,716,1.960343,0,1,0,0,0,0,0,0,0,1,0,4197481,4197481,,,4197481,4.1974812,61787,67.934692,0,0,67.934692,0,0,67.934692,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATIONS TO 1-EXISTING LIGHT POLES; CONSTRUCTION OF 1-NEW BASEBALL FIELD,748,2014,2009,2009,,1922,5.2622614,0,1,0,0,0,0,0,0,1,1,0,1769107.1,1471642.8,39744.098,1511386.9,1511386.9,1.5113869,61787,24.461245,0,0,24.461245,0,0,24.461245,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF 4-MARQUEE SIGNS,748,2015,2010,2010,,1712,4.6873007,0,1,0,0,0,0,0,0,0,1,0,1676705.3,1087154,67476.891,1154630.9,1154630.9,1.1546309,65990,17.497059,0,0,17.497059,0,0,17.497059,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF 1-BATTING CAGE SHADE STRUCTURE (PC-02-112089),748,2014,2012,2012,,467,1.2786037,0,1,0,0,0,0,0,0,0,1,0,47748.27,48595.547,,48595.547,48595.547,0.048595548,58561,0.82982785,0,0,0.82982785,0,0,0.82982785,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF 1-STUDENT SUCESS & RETENTION CENTER,748,,2012,2010,,,,0,1,0,0,0,0,0,0,0,0,0,56126192,56126192,,,56126192,56.12619,58561,958.42273,0,0,0,0,0,958.42273,0,0,0
EAST LOS ANGELES COLLEGE-CAMPUS STUDENT CENTER BOOKSTORE,CONSTRUCTION OF 1-CAMPUS STUDENT CENTER BOOKSTORE,748,,2013,2011,,,,0,1,0,0,0,0,0,0,0,1,0,28513800,29958554,,,29958554,29.958553,56190,533.16522,0,0,533.16522,0,0,533.16522,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF 1-FIRE PUMP AND ASSOCIATED ENCLOSURE BUILDING,748,,2015,2013,,,,0,1,0,0,0,0,0,0,0,1,0,305707.09,,,,305707.09,0.3057071,55118,5.546411,0,0,5.546411,0,0,5.546411,0,0,0
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF 1-NEW ENTRY PLAZA,748,,2015,2015,,,,0,1,0,0,0,0,0,0,0,1,0,628766.31,,,,628766.31,0.6287663,55118,11.40764,0,0,11.40764,0,0,11.40764,0,0,0
EAST LOS ANGELES COLLEGE,ALTERATIONS TO 1-HVAC UPGRADE AT NATATORIUM BUILDING D5,748,,,2015,,,,1,0,0,0,0,0,0,0,0,1,0,544129.19,,,,544129.19,0.54412919,,,,,,,,,,,
EAST LOS ANGELES COLLEGE,CONSTRUCTION OF 1-NEW BUILDING G8,748,,,2015,,,,0,1,0,0,0,0,0,0,0,0,0,11384347,,,,11384347,11.384347,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,CONSTRUCTION OF ALTERATIONS TO 2 C.R. BLD'GS. & LIB./C.R. BLD'G.,749,2014,1998,1997,,5991,16.402815,0,1,0,0,0,0,0,1,0,0,0,464967.72,464967.72,627.70642,465595.44,465595.44,0.46559542,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,CONSTRUCTION OF CHILD DEVELOPMENT CENTER CONCRETE RETAINING WALL & CMU WALL,749,2007,2000,2000,,2583,7.0720196,0,1,0,0,0,0,1,0,0,1,0,4146247,5098502,451661.66,,5550163.5,5.5501633,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,CONSTRUCTION OF SCORE BOARD CLOCK TIMER BOARD,749,2014,2005,2004,,3601,9.859211,0,1,0,0,0,0,0,0,1,0,0,31045.719,31045.719,,31045.719,31045.719,0.031045718,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,CONSTRUCTION OF PARKING STRUCTURE,749,2014,2005,2003,,3011,8.243845,0,1,0,0,0,0,0,0,0,1,0,17395996,29077624,2040869.8,31976804,31976804,31.976805,,,,,,,,,,,
WEST LOS ANGELES COMM. COLLEGE (SCIENCE/MATH BLDG.),CONSTRUCTION OF SCIENCE & DENTAL BLDG,749,2013,2006,2004,,2581,7.0665436,0,1,0,0,0,1,0,0,0,0,0,28189578,46133536,1693442.6,52538816,52538816,52.538815,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,RECONSTRUCTION OF CAREER EDUCATION BLDG.-EXTERIOR STAIR(A#37904),749,2012,2006,2005,,2498,6.8392973,0,0,1,0,0,1,1,0,0,0,0,73070.781,54163.59,,,54163.59,0.05416359,,,,,,,,,,,
WEST LOS ANGELES COLLEGE (PROLOG #09W-9.3-6979.06),CONSTRUCTION OF SITEWORK,749,2013,2007,2005,,2209,6.0480413,0,1,0,0,0,0,0,0,0,1,0,4111541.8,4111541.8,409702.84,4521244.5,4521244.5,4.5212445,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,CONSTRUCTION OF CR BLDG & STUDENT SERVICES BLDG,749,2014,2007,2007,,2574,7.0473785,0,1,0,0,0,1,0,1,0,0,0,58546624,49532324,5077105.5,54609428,54609428,54.609428,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,CONSTRUCTION OF SITEWORK,749,2008,2007,2005,,700,1.9165365,0,1,0,0,0,0,0,0,0,1,0,293787.38,100813.17,8895.2803,,109708.45,0.10970845,,,,,,,,,,,
WEST LOS ANGELES COLLEGE (09W-9.3-6979.04),CONSTRUCTION OF SITEWORK,749,2010,2007,2005,,1408,3.8549762,0,1,0,0,0,0,0,0,0,1,0,1423244.8,1779056,,,1779056,1.779056,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,CONSTRUCTION OF 1-MECH. ENCLOSURE (ANCHORAGE OF 45 ICE STORAGE TANKS) AND SITE WORKS ALTERATION TO 1-BOILER BLDG (A# 37904) AND LIB. BLDG (A# 37904) ADDITIONS TO 1-BOILER BLDG,749,2014,2008,2008,,2233,6.1137514,0,0,0,1,0,0,0,1,0,1,0,5997746.5,5997746.5,10119134,16116881,16116881,16.11688,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,CONSTRUCTION OF GRANDSTAND AND RESTROOM BLDG,749,2013,2008,2007,,1594,4.3642273,0,1,0,0,0,0,0,0,0,1,0,1721632.9,1747334.5,157821.14,1905155.6,1905155.6,1.9051557,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,ALTERATIONS TO 1-SITE WORK (PEDESTRIAN MALL),749,2014,2009,2008,,1742,4.7694378,1,0,0,0,0,0,0,0,1,1,0,611286.31,1726828.3,,1898658,1898658,1.898658,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,ALTERATIONS TO 1-CLASSROOM AND STUDENT SERVICE,749,2014,2012,2012,,531,1.4538298,1,0,0,0,0,1,0,1,0,0,0,141993.73,167238.2,15332.281,182570.48,182570.48,0.18257049,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,ALTERATIONS TO 1-SCIENCE AND MATH BLDG. - HVAC DUCT FOR RE-ROUTING PURPOSES,749,2014,2013,2012,,371,1.0157644,1,0,0,0,0,1,0,0,0,1,0,85194.219,121597.35,6494.7026,128092.05,128092.05,0.12809205,,,,,,,,,,,
WEST LOS ANGELES COMMUNITY COLLEGE,CONSTRUCTION OF 1-NEW ELECTRICAL VEHICLE RAMPNEW LANDSCAPING & IRRIGATION NEW LIGHTPOLES AND REPAVING OF EXISTING SERVICE ROADS,749,2015,2013,2012,,635,1.7385724,0,1,0,0,0,0,0,0,0,1,0,578058.81,568412.69,43748.734,612161.44,612161.44,0.61216146,,,,,,,,,,,
WEST LOS ANGELES COMMUNITY COLLEGE,ALTERATIONS TO 1-SCIENCE/MATH/DENTAL/OFFICE BLDG A (A#03-108358),749,2015,2014,2014,,338,0.92541331,1,0,0,0,0,1,0,0,0,0,1,132782.39,,132782.39,132782.39,132782.39,0.13278238,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,CONSTRUCTION OF 1-BUS TURNAROUND,749,2015,2014,2014,,282,0.77209044,0,1,0,0,0,0,0,0,0,1,0,448613.69,448613.69,0.19869681,448613.88,448613.88,0.44861388,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,ALTERATIONS TO 1-(E) CENTRAL PLANT/BOILER ROOM BUILDING PHASE 2A - ADDING THIRD CHILLER (PAST A#03-111847),749,,2015,2014,,,,1,0,0,0,0,0,0,0,0,1,0,1019613.8,,,,1019613.8,1.0196137,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,ALTERATIONS TO 8-BUILDINGS - SITE FIBER OPTIC CABLE INTERCONNECTION,749,,2015,2014,,,,1,0,0,0,0,0,0,0,0,1,0,199200.5,,,,199200.5,0.1992005,,,,,,,,,,,
WEST LOS ANGELES COLLEGE,,749,,,2015,,,,0,0,0,0,0,0,0,0,0,0,0,1986532.8,,,,1986532.8,1.9865328,,,,,,,,,,,
PASADENA CITY COLLEGE,CONSTRUCTION OF A MAINTENANCE BLDG POOL POOL DECK POOL EQUIPMENT BLDG AND A CONCESSION BLDG,771,2004,1998,1998,,2116,5.793416,0,1,0,0,0,0,0,0,1,1,0,7976833.5,7976833.5,32982.465,,8009816,8.0098162,41089,194.9382,0,0,194.9382,0,0,194.9382,0,0,0
PASADENA CITY COLLEGE,CONSTRUCTION OF CONSTRUCTION  OF GRANDSTAND BLEACHERS RETAINING WALL TOILET BUILDING 2 LIGHT POLES ND SITEWORK,771,2013,1998,1997,,5585,15.291224,0,1,0,0,0,0,0,0,1,1,0,2613827,2127411.3,,,2127411.3,2.1274114,41089,51.775688,0,0,51.775688,0,0,51.775688,0,0,0
PASADENA CITY COLLEGE,CONSTRUCTION OF ALTERATIONS TO CLASSROOM BUILDING (U) (HVAC UPGRADE),771,2014,1999,1999,,5245,14.360334,0,1,0,0,0,1,0,0,0,1,0,163103.91,172102.75,,,172102.75,0.17210275,40792,4.2190318,0,4.2190318,4.2190318,0,0,4.2190318,0,0,0
PASADENA CITY COLLEGE,ALTERATION TO: BUILDING,771,2014,1999,1999,,5237,14.33843,1,0,0,0,0,0,0,0,0,0,0,225510.73,463706.47,3542.21,467248.69,467248.69,0.46724868,40792,11.45442,0,0,0,0,11.45442,0,0,0,0
PASADENA CITY COLLEGE,ALTERATION TO COMPUTER BLDG (D) (REPLACE MECHANICAL UNITS),771,2015,2000,2000,,5377,14.721738,1,0,0,0,0,0,0,0,0,0,0,462561.44,574120.38,,,574120.38,0.5741204,40456,14.19123,0,0,0,0,14.19123,0,0,0,0
PASADENA CITY COLLEGE,ALTERATION TO C. R. BLDG (NEW AIR HANDLERS AT ROOF),771,2004,2000,2000,,1374,3.7618873,1,0,0,0,0,1,0,0,0,1,0,549600,,,,549600,0.54960001,40456,13.58513,0,13.58513,13.58513,0,13.58513,0,0,0,0
PASADENA CITY COLLEGE,ALTERATION TO C. R. BUILDING,771,2014,2001,2001,,4641,12.706636,1,0,0,0,0,1,0,0,0,0,0,39958.164,130929.59,,,130929.59,0.13092959,40371,3.2431593,0,3.2431593,0,0,3.2431593,0,0,0,0
PASADENA CITY COLLEGE,ALTERATION TO LIBRARY/TV/RADIO STATION BUILDING,771,2015,2002,2002,,4949,13.549913,1,0,0,0,0,0,0,1,0,0,0,396658.41,409880.38,,409880.38,409880.38,0.40988037,44090,9.2964478,0,0,0,0,9.2964478,0,0,0,0
PASADENA CITY COLLEGE,ALTERATION TO CAFETERIA BLDG,771,2005,2002,2002,,1157,3.1677611,1,0,0,0,0,0,0,1,0,0,0,473856.81,174193.53,888.00763,,175081.53,0.17508154,44090,3.9710033,0,0,0,0,3.9710033,0,0,0,0
PASADENA CITY COLLEGE,ALTERATION TO BLDG,771,2004,2002,2000,,703,1.9247502,1,0,0,0,0,0,0,0,0,0,0,274478.97,,,,274478.97,0.27447897,44090,6.2254248,0,0,0,0,6.2254248,0,0,0,0
PASADENA CITY COLLEGE,CONSTRUCTION OF PARKING STRUCTURE EXTERIOR RAMPS AND SITEWORK,771,2013,2003,2003,,3668,10.042651,0,1,0,0,0,0,0,0,0,1,0,23034706,23444210,377917.63,23822128,23822128,23.822128,43202,551.4126,0,0,551.4126,0,0,551.4126,0,0,0
PASADENA CITY COLLEGE,ALTERATION TO C.R./THEATER/OFFICE/MECHANICAL BLDG [C](HVAC UPGRADES),771,2015,2003,2001,,4316,11.816816,1,0,0,0,0,0,0,0,1,1,1,437062.13,370997.72,,,370997.72,0.37099773,43202,8.587513,0,0,8.587513,8.587513,8.587513,0,0,0,0
PASADENA CITY COLLEGE,ALTERATION TO SCIENCE BLDG (U),771,2014,2004,2002,,3415,9.3499603,1,0,0,0,0,1,0,0,0,0,0,468606.31,541867.69,,,541867.69,0.54186767,42131,12.861496,0,12.861496,0,0,12.861496,0,0,0,0
PASADENA CILTY COLLEGE,CONSTRUCTION OF INDUSTRIAL TECH. BUILDING,771,2015,2007,2006,,3066,8.3944302,0,1,0,0,0,0,1,0,0,0,0,21401750,20619678,1746293.3,22365972,22365972,22.365973,43080,519.17297,519.17297,0,0,0,0,519.17297,0,0,0
PASADENA CITY COLLEGE,CONSTRUCTION OF 2-STORY C.R. BUILDING & SITEWORK. ALTERATION TO 2-STORY ADMIN/CR BUILDING.,771,2015,2007,2006,,3043,8.3314581,0,1,0,0,0,1,0,0,0,1,1,22490754,30929518,2604882.8,,33534400,33.534401,43080,778.42157,0,778.42157,778.42157,778.42157,0,778.42157,0,0,0
PASADENA CITY COLLEGE,ALTERATIONS TO 2-ADMIN BLDGS. (C-A#886 D- A#658) 2-C.R. BLDGS. ( R- A#23867E-A#833),771,2014,2010,2009,,1497,4.09865,1,0,0,0,0,1,0,0,0,0,1,2258051.3,2861022,,3010688.3,3010688.3,3.0106883,42614,70.650215,0,70.650215,0,70.650215,70.650215,0,0,0,0
